num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete
1,Internet,RoundTrip,98,19,5,Tue,HKGSYD,Hong Kong,1,0,0,8.58,0
1,Internet,RoundTrip,143,48,5,Sun,HKGSYD,Australia,1,1,1,8.58,0
1,Internet,RoundTrip,105,61,0,Mon,HKGSYD,Australia,1,0,1,8.58,0
3,Internet,RoundTrip,18,17,11,Tue,HKGSYD,Australia,1,1,0,8.58,0
1,Internet,RoundTrip,19,18,9,Wed,HKGSYD,Hong Kong,0,0,0,8.58,0
1,Internet,RoundTrip,128,31,12,Sat,HKGSYD,United States,1,1,0,8.58,1
1,Internet,RoundTrip,54,178,14,Thu,HKGSYD,China,1,0,0,8.58,1
1,Internet,RoundTrip,60,313,14,Thu,HKGSYD,Hong Kong,1,1,1,8.58,0
1,Internet,RoundTrip,96,103,15,Sun,HKGSYD,Hong Kong,1,1,1,8.58,1
2,Internet,RoundTrip,165,25,8,Sat,HKGSYD,Australia,1,1,0,8.58,1
2,Internet,RoundTrip,122,38,12,Mon,HKGSYD,Australia,1,0,1,8.58,0
1,Internet,RoundTrip,21,21,2,Mon,HKGSYD,Australia,1,0,0,8.58,0
1,Internet,RoundTrip,162,56,7,Fri,HKGSYD,Australia,1,0,0,8.58,0
1,Internet,RoundTrip,155,42,13,Mon,HKGSYD,Australia,1,0,1,8.58,0
4,Mobile,RoundTrip,37,38,21,Sat,HKGSYD,China,0,0,0,8.58,0
1,Mobile,RoundTrip,134,18,10,Mon,HKGSYD,Australia,1,1,1,8.58,0
1,Internet,RoundTrip,110,38,12,Fri,HKGSYD,Australia,0,0,0,8.58,0
1,Internet,RoundTrip,58,25,12,Sat,HKGSYD,Hong Kong,0,0,1,8.58,0
1,Internet,RoundTrip,63,20,11,Tue,HKGSYD,France,1,1,1,8.58,1
1,Internet,RoundTrip,75,82,14,Tue,HKGSYD,Hong Kong,1,0,0,8.58,0
1,Internet,RoundTrip,43,21,6,Mon,HKGSYD,China,1,0,0,8.58,0
2,Internet,RoundTrip,34,20,11,Wed,HKGSYD,Hong Kong,1,1,1,8.58,0
1,Internet,RoundTrip,26,84,2,Tue,HKGSYD,Hong Kong,1,0,1,8.58,0
2,Internet,RoundTrip,47,22,8,Wed,HKGSYD,Australia,1,1,1,8.58,0
1,Internet,RoundTrip,60,25,9,Thu,HKGSYD,Australia,1,0,0,8.58,0
2,Internet,RoundTrip,44,24,11,Sat,HKTHND,Thailand,1,1,1,7.57,0
1,Internet,RoundTrip,258,28,5,Mon,HKTHND,Thailand,1,0,0,7.57,0
1,Internet,RoundTrip,7,25,20,Tue,HKTHND,Thailand,0,0,1,7.57,0
1,Internet,RoundTrip,283,71,8,Wed,HKTHND,Thailand,1,0,0,7.57,0
1,Internet,RoundTrip,258,28,5,Mon,HKTHND,Thailand,1,0,0,7.57,0
1,Internet,OneWay,231,22,8,Wed,HKTHND,Japan,1,1,1,7.57,0
1,Mobile,RoundTrip,32,31,10,Sun,HKTHND,Japan,0,0,0,7.57,0
1,Internet,RoundTrip,258,28,5,Mon,HKTHND,Thailand,1,0,0,7.57,0
2,Internet,RoundTrip,121,28,14,Tue,HKTHND,Thailand,1,0,0,7.57,0
1,Internet,RoundTrip,36,45,12,Tue,HKTHND,Japan,0,0,0,7.57,0
1,Internet,RoundTrip,77,33,14,Tue,HKTHND,Japan,0,0,1,7.57,0
2,Internet,RoundTrip,153,48,7,Wed,HKTHND,Thailand,1,1,1,7.57,1
1,Internet,RoundTrip,122,18,9,Tue,HKTICN,South Korea,1,1,1,6.62,0
2,Internet,RoundTrip,13,26,4,Wed,HKTICN,Thailand,1,0,0,6.62,0
3,Mobile,RoundTrip,42,19,15,Thu,HKTICN,South Korea,1,0,0,6.62,0
1,Mobile,RoundTrip,29,19,8,Wed,HKTICN,South Korea,0,0,0,6.62,0
1,Internet,RoundTrip,25,51,8,Tue,HKTICN,South Korea,0,0,1,6.62,0
3,Internet,RoundTrip,26,17,12,Thu,HKTICN,China,1,0,0,6.62,0
2,Internet,RoundTrip,148,23,5,Mon,HKTICN,South Korea,0,0,0,6.62,0
3,Internet,RoundTrip,72,21,15,Mon,HKTICN,Russia,0,0,0,6.62,0
2,Internet,RoundTrip,7,18,11,Tue,HKTICN,Russia,1,0,0,6.62,0
1,Internet,RoundTrip,13,17,15,Fri,HKTICN,Australia,1,0,1,6.62,1
1,Internet,RoundTrip,53,75,13,Tue,HKTICN,South Korea,0,0,1,6.62,0
2,Internet,RoundTrip,62,45,7,Wed,HKTKIX,Thailand,1,1,0,7,0
1,Internet,RoundTrip,21,26,1,Wed,HKTKIX,Japan,1,0,0,7,0
1,Internet,RoundTrip,36,27,1,Tue,HKTKIX,Japan,1,0,0,7,0
1,Internet,RoundTrip,328,30,7,Mon,HKTKIX,Japan,1,1,0,7,0
1,Internet,RoundTrip,13,48,0,Tue,HKTKIX,Japan,1,0,0,7,0
1,Internet,RoundTrip,146,17,23,Fri,HKTKIX,Japan,1,0,0,7,0
2,Mobile,RoundTrip,64,67,4,Mon,HKTKIX,Thailand,0,0,0,7,0
1,Internet,RoundTrip,1,20,13,Mon,HKTKIX,Japan,1,0,0,7,0
1,Internet,RoundTrip,82,20,10,Fri,HKTKIX,Japan,0,0,0,7,0
2,Internet,RoundTrip,79,29,5,Sun,HKTKIX,Thailand,0,1,0,7,0
2,Internet,RoundTrip,104,29,11,Tue,HKTKIX,Japan,1,1,0,7,0
2,Internet,RoundTrip,40,21,13,Sun,HKTKIX,Japan,0,0,1,7,0
2,Internet,RoundTrip,100,31,14,Thu,HKTKIX,Thailand,1,1,0,7,0
1,Internet,RoundTrip,83,28,7,Tue,HKTKIX,Thailand,1,0,0,7,0
1,Internet,RoundTrip,192,29,11,Sat,HKTKIX,Japan,1,1,1,7,0
2,Internet,RoundTrip,79,18,18,Sun,HKTKTM,United Kingdom,1,1,0,4.75,0
2,Internet,RoundTrip,32,57,10,Thu,HKTMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,60,19,5,Sun,HKTMEL,Australia,0,0,0,8.83,0
4,Internet,RoundTrip,236,23,12,Thu,HKTMEL,Australia,0,1,1,8.83,0
1,Internet,RoundTrip,289,49,11,Mon,HKTMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,60,18,5,Fri,HKTMEL,Australia,1,0,0,8.83,0
4,Internet,RoundTrip,74,21,11,Thu,HKTMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,17,19,0,Fri,HKTMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,30,18,10,Mon,HKTMEL,Australia,0,0,0,8.83,0
2,Internet,RoundTrip,25,20,8,Sat,HKTMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,82,33,12,Mon,HKTMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,159,22,5,Thu,HKTMEL,Australia,1,1,1,8.83,0
4,Internet,RoundTrip,236,23,12,Thu,HKTMEL,Australia,0,1,1,8.83,0
1,Internet,RoundTrip,19,28,2,Sat,HKTMEL,Australia,1,0,1,8.83,0
3,Internet,RoundTrip,198,22,0,Mon,HKTMEL,Australia,1,1,0,8.83,0
1,Internet,RoundTrip,13,18,8,Mon,HKTMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,78,21,10,Wed,HKTMEL,Australia,1,1,1,8.83,1
4,Internet,RoundTrip,271,17,8,Tue,HKTMEL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,50,21,10,Fri,HKTMEL,Australia,0,0,1,8.83,0
1,Internet,RoundTrip,16,31,14,Wed,HKTMEL,Australia,1,0,0,8.83,0
3,Internet,RoundTrip,117,17,3,Wed,HKTMEL,Australia,1,0,0,8.83,0
3,Internet,RoundTrip,258,19,7,Fri,HKTMEL,Australia,0,0,0,8.83,0
2,Internet,RoundTrip,215,23,23,Sat,HKTMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,1,42,3,Sat,HKTMEL,Australia,1,1,0,8.83,0
1,Internet,RoundTrip,58,25,3,Wed,HKTMEL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,184,18,0,Thu,HKTMEL,Australia,0,0,0,8.83,0
2,Internet,RoundTrip,135,17,7,Sun,HKTMEL,Australia,0,0,1,8.83,0
1,Internet,RoundTrip,237,19,1,Mon,HKTMEL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,25,19,23,Sun,HKTMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,34,93,13,Tue,HKTMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,87,22,7,Mon,HKTMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,124,17,8,Sun,HKTMEL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,67,20,11,Fri,HKTMEL,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,164,20,13,Fri,HKTMEL,Australia,0,0,0,8.83,0
2,Internet,RoundTrip,58,17,4,Sun,HKTMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,138,33,13,Sun,HKTMEL,Thailand,1,0,0,8.83,0
1,Internet,RoundTrip,90,96,23,Sun,HKTMEL,Australia,0,0,0,8.83,0
2,Internet,RoundTrip,269,19,2,Thu,HKTMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,213,19,11,Thu,HKTMEL,Australia,0,0,0,8.83,0
1,Mobile,RoundTrip,119,17,13,Wed,HKTMEL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,388,21,7,Tue,HKTMEL,Australia,0,0,1,8.83,0
1,Internet,RoundTrip,248,97,20,Sun,HKTMEL,Australia,0,1,1,8.83,0
2,Internet,RoundTrip,289,23,10,Sun,HKTMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,58,21,14,Mon,HKTMEL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,65,23,2,Tue,HKTMEL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,225,21,7,Thu,HKTMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,408,17,5,Mon,HKTMEL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,15,29,6,Fri,HKTMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,120,43,4,Thu,HKTMEL,Australia,1,1,0,8.83,0
1,Internet,RoundTrip,35,20,2,Mon,HKTMEL,Australia,0,0,1,8.83,0
2,Internet,RoundTrip,33,20,9,Tue,HKTMEL,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,153,18,5,Sun,HKTMEL,Australia,0,0,0,8.83,0
2,Internet,RoundTrip,191,18,8,Fri,HKTMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,68,19,9,Tue,HKTMEL,Australia,0,0,1,8.83,0
2,Internet,RoundTrip,200,49,5,Sun,HKTMEL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,86,17,7,Sat,HKTMEL,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,89,17,10,Mon,HKTMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,20,28,6,Mon,HKTMEL,Thailand,1,0,1,8.83,0
2,Internet,RoundTrip,63,24,6,Sun,HKTMEL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,213,19,9,Thu,HKTMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,232,19,7,Thu,HKTMEL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,328,23,9,Thu,HKTMEL,Australia,1,1,0,8.83,0
1,Internet,RoundTrip,36,17,9,Mon,HKTMEL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,146,27,10,Sun,HKTMEL,Australia,1,0,0,8.83,0
1,Mobile,RoundTrip,21,30,6,Tue,HKTMEL,Australia,0,0,0,8.83,0
2,Internet,RoundTrip,360,18,8,Tue,HKTMEL,Australia,0,0,0,8.83,0
3,Internet,RoundTrip,12,19,13,Sat,HKTMEL,Australia,1,1,1,8.83,0
7,Internet,RoundTrip,88,17,1,Thu,HKTMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,57,17,22,Fri,HKTMEL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,13,26,2,Mon,HKTMEL,Australia,0,0,1,8.83,0
1,Internet,RoundTrip,23,60,8,Tue,HKTMEL,Thailand,1,1,0,8.83,0
1,Internet,RoundTrip,11,28,2,Fri,HKTMEL,Australia,1,0,1,8.83,1
1,Internet,RoundTrip,111,17,2,Wed,HKTMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,116,29,8,Mon,HKTMEL,Australia,1,0,0,8.83,0
4,Internet,RoundTrip,236,23,12,Thu,HKTMEL,Australia,0,1,1,8.83,0
1,Internet,RoundTrip,35,24,7,Tue,HKTMEL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,27,77,9,Mon,HKTMEL,Australia,1,0,1,8.83,0
4,Internet,RoundTrip,213,17,12,Thu,HKTMEL,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,314,17,8,Wed,HKTMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,105,26,12,Wed,HKTMEL,Australia,1,0,1,8.83,0
4,Internet,RoundTrip,174,27,10,Mon,HKTMEL,Australia,1,1,0,8.83,0
1,Internet,RoundTrip,3,22,1,Wed,HKTMEL,Australia,1,1,1,8.83,0
1,Mobile,RoundTrip,41,30,3,Mon,HKTMEL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,175,19,7,Thu,HKTMEL,Australia,1,0,0,8.83,0
1,Internet,OneWay,35,26,3,Sat,HKTMEL,Australia,1,1,1,8.83,1
2,Internet,RoundTrip,200,17,10,Tue,HKTMEL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,239,17,11,Wed,HKTMEL,Australia,1,0,0,8.83,0
4,Internet,RoundTrip,32,17,10,Sun,HKTMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,44,43,3,Fri,HKTMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,227,19,8,Thu,HKTMEL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,43,26,9,Fri,HKTMEL,Australia,0,0,1,8.83,0
1,Mobile,RoundTrip,77,17,8,Wed,HKTMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,123,85,7,Tue,HKTMEL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,39,24,15,Sun,HKTMEL,Australia,1,1,0,8.83,0
1,Internet,RoundTrip,83,19,6,Fri,HKTMEL,Australia,0,0,0,8.83,0
2,Internet,RoundTrip,127,20,11,Mon,HKTMEL,Australia,1,0,0,8.83,0
2,Mobile,RoundTrip,65,17,12,Thu,HKTMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,208,35,9,Thu,HKTMEL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,226,22,14,Wed,HKTMEL,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,271,18,7,Sat,HKTMEL,Australia,1,1,0,8.83,0
2,Internet,RoundTrip,25,43,4,Wed,HKTMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,60,17,2,Sun,HKTMEL,Australia,1,0,1,8.83,0
4,Internet,RoundTrip,165,17,6,Sat,HKTMEL,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,390,18,2,Mon,HKTMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,49,92,1,Thu,HKTMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,35,17,7,Thu,HKTMEL,Australia,1,0,0,8.83,0
4,Internet,RoundTrip,21,18,11,Tue,HKTMEL,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,57,89,0,Mon,HKTMEL,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,108,17,10,Sat,HKTMEL,Australia,1,1,0,8.83,0
1,Internet,RoundTrip,180,62,8,Thu,HKTMEL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,123,17,13,Mon,HKTMEL,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,111,29,2,Mon,HKTMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,231,18,10,Thu,HKTMEL,Australia,1,1,0,8.83,0
1,Internet,RoundTrip,23,19,0,Wed,HKTMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,5,27,8,Thu,HKTMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,270,17,11,Tue,HKTMEL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,142,18,3,Fri,HKTMEL,United States,1,1,0,8.83,0
4,Internet,RoundTrip,236,23,12,Thu,HKTMEL,Australia,0,1,1,8.83,0
1,Internet,RoundTrip,13,21,2,Wed,HKTMEL,Australia,1,1,1,8.83,0
5,Internet,RoundTrip,3,63,2,Sun,HKTMEL,Australia,0,0,0,8.83,0
2,Internet,RoundTrip,10,17,4,Fri,HKTMEL,Australia,1,0,0,8.83,0
1,Mobile,RoundTrip,10,29,13,Tue,HKTMEL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,184,17,13,Sat,HKTMEL,Australia,0,0,1,8.83,0
2,Internet,RoundTrip,19,43,4,Sun,HKTMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,6,24,5,Tue,HKTMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,25,29,6,Tue,HKTMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,15,46,9,Sat,HKTMEL,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,34,29,6,Mon,HKTMEL,Australia,1,1,1,8.83,0
1,Mobile,RoundTrip,79,22,21,Sun,HKTMEL,Portugal,1,0,1,8.83,0
2,Internet,RoundTrip,214,20,8,Mon,HKTMEL,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,57,27,5,Fri,HKTMEL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,206,21,8,Thu,HKTMEL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,48,17,4,Sun,HKTMEL,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,180,22,6,Fri,HKTMEL,Australia,1,0,1,8.83,1
1,Internet,RoundTrip,28,30,6,Tue,HKTMEL,Australia,1,0,1,8.83,0
4,Internet,RoundTrip,263,21,1,Mon,HKTMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,36,17,9,Mon,HKTMEL,Australia,0,0,0,8.83,0
3,Internet,RoundTrip,63,21,7,Sun,HKTMEL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,79,17,0,Sat,HKTMEL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,241,18,0,Sat,HKTMEL,Australia,1,0,0,8.83,0
1,Mobile,RoundTrip,25,17,14,Sat,HKTMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,170,20,11,Mon,HKTMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,10,29,13,Wed,HKTMEL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,64,23,8,Mon,HKTMRU,Mauritius,0,0,1,7.42,0
1,Internet,RoundTrip,197,20,7,Thu,HKTOOL,Australia,0,1,1,8.83,0
1,Internet,RoundTrip,129,24,0,Thu,HKTOOL,Australia,1,1,1,8.83,0
1,Mobile,RoundTrip,10,28,2,Sat,HKTOOL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,38,21,4,Tue,HKTOOL,Australia,0,1,0,8.83,0
1,Internet,RoundTrip,51,33,1,Sat,HKTOOL,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,146,21,10,Fri,HKTOOL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,4,21,4,Sat,HKTOOL,Thailand,1,0,0,8.83,0
1,Internet,RoundTrip,16,18,6,Sat,HKTOOL,Australia,0,0,0,8.83,0
2,Internet,RoundTrip,167,21,20,Tue,HKTOOL,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,22,30,8,Sun,HKTOOL,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,210,31,12,Wed,HKTOOL,Australia,1,1,0,8.83,0
1,Internet,RoundTrip,77,18,11,Sat,HKTOOL,Australia,0,1,0,8.83,0
1,Internet,RoundTrip,49,26,23,Wed,HKTOOL,Australia,1,1,0,8.83,0
2,Internet,RoundTrip,40,20,5,Sun,HKTOOL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,242,31,8,Thu,HKTOOL,Australia,1,1,0,8.83,0
1,Internet,RoundTrip,9,20,14,Mon,HKTOOL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,26,20,7,Thu,HKTOOL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,129,24,0,Thu,HKTOOL,Australia,1,1,1,8.83,0
4,Internet,RoundTrip,103,18,11,Thu,HKTOOL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,313,17,8,Fri,HKTOOL,Australia,0,0,0,8.83,0
2,Internet,RoundTrip,20,24,6,Sat,HKTOOL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,18,18,23,Mon,HKTOOL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,15,82,1,Wed,HKTOOL,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,116,17,6,Wed,HKTOOL,Australia,1,0,0,8.83,0
1,Mobile,RoundTrip,8,20,21,Sun,HKTOOL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,245,19,5,Wed,HKTOOL,Thailand,1,0,0,8.83,0
1,Mobile,RoundTrip,131,32,12,Sat,HKTOOL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,38,28,10,Sun,HKTOOL,Australia,0,1,1,8.83,0
1,Internet,RoundTrip,36,20,23,Sun,HKTOOL,Australia,0,0,1,8.83,0
1,Internet,RoundTrip,56,19,11,Wed,HKTOOL,Australia,0,1,0,8.83,0
1,Internet,RoundTrip,40,54,9,Sat,HKTOOL,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,52,20,1,Wed,HKTOOL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,58,19,22,Mon,HKTOOL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,25,30,10,Thu,HKTOOL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,61,20,1,Mon,HKTOOL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,30,22,1,Tue,HKTOOL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,72,17,23,Fri,HKTOOL,Australia,1,1,0,8.83,0
1,Internet,RoundTrip,21,21,10,Mon,HKTOOL,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,346,19,0,Mon,HKTOOL,Thailand,0,0,0,8.83,0
1,Internet,RoundTrip,1,20,0,Wed,HKTOOL,Australia,0,0,1,8.83,0
1,Internet,RoundTrip,46,26,7,Wed,HKTOOL,Australia,0,0,1,8.83,0
2,Internet,RoundTrip,159,17,0,Sat,HKTOOL,Australia,1,0,0,8.83,0
5,Internet,RoundTrip,214,17,7,Thu,HKTOOL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,16,21,5,Mon,HKTOOL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,170,31,23,Sun,HKTOOL,Australia,1,1,1,8.83,0
3,Internet,RoundTrip,176,48,7,Thu,HKTOOL,Australia,1,1,0,8.83,0
2,Internet,RoundTrip,337,17,11,Thu,HKTOOL,Australia,1,1,0,8.83,0
1,Internet,RoundTrip,241,29,22,Sun,HKTOOL,United States,0,0,0,8.83,0
2,Internet,RoundTrip,92,23,7,Fri,HKTOOL,Australia,0,0,1,8.83,0
1,Internet,RoundTrip,106,28,5,Thu,HKTOOL,Thailand,1,0,0,8.83,0
1,Mobile,RoundTrip,120,19,9,Thu,HKTOOL,Australia,0,1,0,8.83,0
2,Internet,RoundTrip,69,28,5,Sun,HKTOOL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,24,27,8,Sat,HKTOOL,Australia,0,0,1,8.83,0
1,Internet,RoundTrip,25,21,4,Sat,HKTOOL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,223,18,2,Fri,HKTOOL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,8,20,5,Mon,HKTOOL,Australia,1,0,0,8.83,0
1,Mobile,RoundTrip,133,25,0,Thu,HKTOOL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,146,32,0,Sat,HKTOOL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,71,23,9,Mon,HKTOOL,Australia,1,1,1,8.83,1
1,Mobile,RoundTrip,68,23,9,Fri,HKTOOL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,18,30,4,Wed,HKTOOL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,214,31,7,Thu,HKTOOL,Australia,0,0,0,8.83,0
2,Internet,RoundTrip,139,24,8,Wed,HKTOOL,Australia,1,1,0,8.83,0
2,Internet,RoundTrip,122,21,6,Thu,HKTOOL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,412,18,4,Tue,HKTOOL,Australia,1,1,0,8.83,0
2,Internet,RoundTrip,31,19,10,Thu,HKTOOL,Australia,1,1,1,8.83,0
4,Internet,RoundTrip,297,19,8,Wed,HKTOOL,Australia,1,1,0,8.83,0
2,Internet,RoundTrip,250,19,21,Tue,HKTOOL,Australia,0,0,1,8.83,0
4,Internet,RoundTrip,216,19,3,Sun,HKTOOL,Australia,1,1,1,8.83,1
1,Internet,RoundTrip,110,18,7,Mon,HKTOOL,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,88,146,14,Sun,HKTOOL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,49,22,8,Thu,HKTOOL,Australia,1,0,1,8.83,1
1,Internet,RoundTrip,77,18,1,Thu,HKTOOL,Australia,1,0,0,8.83,1
1,Internet,RoundTrip,20,32,4,Mon,HKTOOL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,16,19,7,Thu,HKTOOL,Australia,0,0,0,8.83,0
2,Internet,RoundTrip,145,27,7,Sun,HKTOOL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,20,21,13,Thu,HKTOOL,Australia,0,0,1,8.83,0
2,Internet,RoundTrip,294,17,6,Tue,HKTOOL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,113,43,2,Mon,HKTOOL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,48,30,13,Mon,HKTOOL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,15,47,9,Sat,HKTOOL,Australia,1,0,1,8.83,0
2,Mobile,RoundTrip,75,29,5,Thu,HKTOOL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,4,18,9,Thu,HKTOOL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,142,18,0,Wed,HKTOOL,Australia,0,0,0,8.83,0
2,Internet,RoundTrip,124,28,14,Thu,HKTOOL,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,139,22,2,Thu,HKTOOL,Australia,1,1,0,8.83,0
1,Internet,RoundTrip,78,19,10,Mon,HKTOOL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,45,19,0,Sun,HKTOOL,Australia,0,1,0,8.83,1
1,Internet,RoundTrip,21,89,1,Fri,HKTOOL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,31,28,0,Sun,HKTOOL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,7,27,22,Fri,HKTOOL,Australia,1,0,0,8.83,0
3,Internet,RoundTrip,74,19,5,Sat,HKTOOL,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,231,22,7,Mon,HKTOOL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,90,26,1,Wed,HKTOOL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,39,22,10,Wed,HKTOOL,Australia,0,0,1,8.83,0
